zone,val,count
MFPC1LLF,3815.61692,112
MFPC1LLF,3818.89776,161
MFPC1LLF,3822.1786,116
MFPC1LLF,3825.45944,94
MFPC1LLF,3828.74028,159
MFPC1LLF,3832.02112,111
MFPC1LLF,3835.30196,117
MFPC1LLF,3838.5828,102
MFPC1LLF,3841.86364,165
MFPC1LLF,3845.14448,138
MFPC1LLF,3848.42532,125
MFPC1LLF,3851.70616,127
MFPC1LLF,3854.987,151
MFPC1LLF,3858.26784,119
MFPC1LLF,3861.54868,133
MFPC1LLF,3864.82952,154
MFPC1LLF,3868.11036,110
MFPC1LLF,3871.3912,124
MFPC1LLF,3874.67204,131
MFPC1LLF,3877.95288,179
MFPC1LLF,3881.23372,109
MFPC1LLF,3884.51456,111
MFPC1LLF,3887.7954,171
MFPC1LLF,3891.07624,115
MFPC1LLF,3894.3570799999998,127
MFPC1LLF,3897.63792,129
MFPC1LLF,3900.91876,190
MFPC1LLF,3904.1996,122
MFPC1LLF,3907.48044,121
MFPC1LLF,3910.76128,153
MFPC1LLF,3914.04212,116
MFPC1LLF,3917.32296,141
MFPC1LLF,3920.6038,124
MFPC1LLF,3923.8846399999998,159
MFPC1LLF,3927.16548,121
MFPC1LLF,3930.44632,105
MFPC1LLF,3933.72716,165
MFPC1LLF,3937.008,104
MFPC1LLF,3940.28884,138
MFPC1LLF,3943.56968,135
MFPC1LLF,3946.85052,181
MFPC1LLF,3950.13136,131
MFPC1LLF,3953.4121999999998,127
MFPC1LLF,3956.69304,118
MFPC1LLF,3959.97388,231
MFPC1LLF,3963.25472,135
MFPC1LLF,3966.53556,150
MFPC1LLF,3969.8164,168
MFPC1LLF,3973.09724,133
MFPC1LLF,3976.37808,117
MFPC1LLF,3979.65892,137
MFPC1LLF,3982.9397599999998,193
MFPC1LLF,3986.2206,136
MFPC1LLF,3989.50144,137
MFPC1LLF,3992.78228,228
MFPC1LLF,3996.06312,143
MFPC1LLF,3999.34396,142
MFPC1LLF,4002.6248,129
MFPC1LLF,4005.90564,200
MFPC1LLF,4009.18648,152
MFPC1LLF,4012.46732,153
MFPC1LLF,4015.74816,224
MFPC1LLF,4019.029,147
MFPC1LLF,4022.30984,202
MFPC1LLF,4025.59068,168
MFPC1LLF,4028.87152,218
MFPC1LLF,4032.15236,192
MFPC1LLF,4035.4332,185
MFPC1LLF,4038.71404,171
MFPC1LLF,4041.99488,257
MFPC1LLF,4045.27572,175
MFPC1LLF,4048.55656,179
MFPC1LLF,4051.8374,232
MFPC1LLF,4055.11824,141
MFPC1LLF,4058.39908,192
MFPC1LLF,4061.67992,173
MFPC1LLF,4064.96076,265
MFPC1LLF,4068.2416,177
MFPC1LLF,4071.52244,208
MFPC1LLF,4074.80328,269
MFPC1LLF,4078.08412,199
MFPC1LLF,4081.36496,161
MFPC1LLF,4084.6458,209
MFPC1LLF,4087.92664,257
MFPC1LLF,4091.20748,187
MFPC1LLF,4094.48832,172
MFPC1LLF,4097.76916,235
MFPC1LLF,4101.05,186
MFPC1LLF,4104.33084,173
MFPC1LLF,4107.61168,187
MFPC1LLF,4110.89252,230
MFPC1LLF,4114.17336,196
MFPC1LLF,4117.4542,179
MFPC1LLF,4120.73504,225
MFPC1LLF,4124.01588,215
MFPC1LLF,4127.29672,195
MFPC1LLF,4130.57756,183
MFPC1LLF,4133.8584,248
MFPC1LLF,4137.13924,183
MFPC1LLF,4140.42008,192
MFPC1LLF,4143.70092,176
MFPC1LLF,4146.98176,253
MFPC1LLF,4150.2626,196
MFPC1LLF,4153.54344,208
MFPC1LLF,4156.82428,301
MFPC1LLF,4160.10512,212
MFPC1LLF,4163.38596,185
MFPC1LLF,4166.6668,208
MFPC1LLF,4169.94764,272
MFPC1LLF,4173.22848,212
MFPC1LLF,4176.50932,184
MFPC1LLF,4179.79016,270
MFPC1LLF,4183.071,185
MFPC1LLF,4186.35184,198
MFPC1LLF,4189.63268,211
MFPC1LLF,4192.91352,277
MFPC1LLF,4196.19436,219
MFPC1LLF,4199.4752,226
MFPC1LLF,4202.75604,264
MFPC1LLF,4206.03688,209
MFPC1LLF,4209.31772,214
MFPC1LLF,4212.59856,216
MFPC1LLF,4215.8794,261
MFPC1LLF,4219.16024,241
MFPC1LLF,4222.44108,225
MFPC1LLF,4225.72192,283
MFPC1LLF,4229.00276,244
MFPC1LLF,4232.2836,186
MFPC1LLF,4235.56444,233
MFPC1LLF,4238.84528,295
MFPC1LLF,4242.12612,258
MFPC1LLF,4245.40696,234
MFPC1LLF,4248.6878,227
MFPC1LLF,4251.96864,306
MFPC1LLF,4255.24948,218
MFPC1LLF,4258.53032,240
MFPC1LLF,4261.81116,313
MFPC1LLF,4265.092,229
MFPC1LLF,4268.37284,224
MFPC1LLF,4271.65368,236
MFPC1LLF,4274.93452,329
MFPC1LLF,4278.21536,227
MFPC1LLF,4281.4962,234
MFPC1LLF,4284.77704,324
MFPC1LLF,4288.05788,231
MFPC1LLF,4291.33872,225
MFPC1LLF,4294.61956,232
MFPC1LLF,4297.9003999999995,308
MFPC1LLF,4301.18124,251
MFPC1LLF,4304.46208,240
MFPC1LLF,4307.74292,304
MFPC1LLF,4311.02376,256
MFPC1LLF,4314.3046,267
MFPC1LLF,4317.58544,268
MFPC1LLF,4320.86628,352
MFPC1LLF,4324.14712,242
MFPC1LLF,4327.42796,223
MFPC1LLF,4330.7088,249
MFPC1LLF,4333.98964,323
MFPC1LLF,4337.27048,251
MFPC1LLF,4340.55132,237
MFPC1LLF,4343.83216,326
MFPC1LLF,4347.113,240
MFPC1LLF,4350.39384,239
MFPC1LLF,4353.67468,259
MFPC1LLF,4356.9555199999995,352
MFPC1LLF,4360.23636,268
MFPC1LLF,4363.5172,253
MFPC1LLF,4366.79804,302
MFPC1LLF,4370.07888,249
MFPC1LLF,4373.35972,244
MFPC1LLF,4376.64056,276
MFPC1LLF,4379.9214,339
MFPC1LLF,4383.20224,249
MFPC1LLF,4386.48308,254
MFPC1LLF,4389.76392,359
MFPC1LLF,4393.04476,304
MFPC1LLF,4396.3256,270
MFPC1LLF,4399.60644,314
MFPC1LLF,4402.88728,349
MFPC1LLF,4406.16812,249
MFPC1LLF,4409.44896,315
MFPC1LLF,4412.7298,381
MFPC1LLF,4416.01064,307
MFPC1LLF,4419.29148,288
MFPC1LLF,4422.57232,284
MFPC1LLF,4425.85316,390
MFPC1LLF,4429.134,302
MFPC1LLF,4432.41484,304
MFPC1LLF,4435.69568,279
MFPC1LLF,4438.97652,395
MFPC1LLF,4442.25736,318
MFPC1LLF,4445.5382,320
MFPC1LLF,4448.81904,366
MFPC1LLF,4452.09988,281
MFPC1LLF,4455.38072,315
MFPC1LLF,4458.66156,292
MFPC1LLF,4461.9424,430
MFPC1LLF,4465.22324,294
MFPC1LLF,4468.50408,307
MFPC1LLF,4471.78492,367
MFPC1LLF,4475.06576,303
MFPC1LLF,4478.3466,355
MFPC1LLF,4481.62744,314
MFPC1LLF,4484.90828,379
MFPC1LLF,4488.18912,313
MFPC1LLF,4491.46996,290
MFPC1LLF,4494.7508,409
MFPC1LLF,4498.03164,298
MFPC1LLF,4501.31248,312
MFPC1LLF,4504.59332,288
MFPC1LLF,4507.87416,428
MFPC1LLF,4511.155,318
MFPC1LLF,4514.43584,300
MFPC1LLF,4517.7166799999995,302
MFPC1LLF,4520.99752,408
MFPC1LLF,4524.27836,326
MFPC1LLF,4527.5592,325
MFPC1LLF,4530.84004,397
MFPC1LLF,4534.12088,298
MFPC1LLF,4537.40172,296
MFPC1LLF,4540.68256,315
MFPC1LLF,4543.9634,394
MFPC1LLF,4547.24424,321
MFPC1LLF,4550.52508,329
MFPC1LLF,4553.80592,448
MFPC1LLF,4557.08676,324
MFPC1LLF,4560.3676,329
MFPC1LLF,4563.64844,278
MFPC1LLF,4566.92928,432
MFPC1LLF,4570.21012,328
MFPC1LLF,4573.49096,328
MFPC1LLF,4576.7717999999995,453
MFPC1LLF,4580.05264,312
MFPC1LLF,4583.33348,304
MFPC1LLF,4586.61432,308
MFPC1LLF,4589.89516,466
MFPC1LLF,4593.176,368
MFPC1LLF,4596.45684,323
MFPC1LLF,4599.73768,491
MFPC1LLF,4603.01852,377
MFPC1LLF,4606.29936,362
MFPC1LLF,4609.5802,407
MFPC1LLF,4612.86104,515
MFPC1LLF,4616.14188,399
MFPC1LLF,4619.42272,382
MFPC1LLF,4622.70356,390
MFPC1LLF,4625.9844,550
MFPC1LLF,4629.26524,403
MFPC1LLF,4632.54608,388
MFPC1LLF,4635.8269199999995,579
MFPC1LLF,4639.10776,419
MFPC1LLF,4642.3886,405
MFPC1LLF,4645.66944,450
MFPC1LLF,4648.95028,545
MFPC1LLF,4652.23112,380
MFPC1LLF,4655.51196,414
MFPC1LLF,4658.7928,532
MFPC1LLF,4662.07364,398
MFPC1LLF,4665.35448,406
MFPC1LLF,4668.63532,391
MFPC1LLF,4671.91616,542
MFPC1LLF,4675.197,412
MFPC1LLF,4678.47784,443
MFPC1LLF,4681.75868,561
MFPC1LLF,4685.03952,430
MFPC1LLF,4688.32036,449
MFPC1LLF,4691.6012,425
MFPC1LLF,4694.88204,512
MFPC1LLF,4698.16288,380
MFPC1LLF,4701.44372,399
MFPC1LLF,4704.72456,531
MFPC1LLF,4708.0054,406
MFPC1LLF,4711.28624,397
MFPC1LLF,4714.56708,389
MFPC1LLF,4717.84792,524
MFPC1LLF,4721.12876,381
MFPC1LLF,4724.4096,408
MFPC1LLF,4727.69044,418
MFPC1LLF,4730.97128,578
MFPC1LLF,4734.25212,368
MFPC1LLF,4737.53296,417
MFPC1LLF,4740.8138,515
MFPC1LLF,4744.09464,385
MFPC1LLF,4747.37548,414
MFPC1LLF,4750.65632,394
MFPC1LLF,4753.93716,552
MFPC1LLF,4757.218,424
MFPC1LLF,4760.49884,452
MFPC1LLF,4763.77968,559
MFPC1LLF,4767.06052,419
MFPC1LLF,4770.34136,437
MFPC1LLF,4773.6222,440
MFPC1LLF,4776.90304,555
MFPC1LLF,4780.18388,428
MFPC1LLF,4783.46472,437
MFPC1LLF,4786.74556,555
MFPC1LLF,4790.0264,463
MFPC1LLF,4793.30724,442
MFPC1LLF,4796.5880799999995,479
MFPC1LLF,4799.86892,604
MFPC1LLF,4803.14976,494
MFPC1LLF,4806.4306,466
MFPC1LLF,4809.71144,456
MFPC1LLF,4812.99228,640
MFPC1LLF,4816.27312,466
MFPC1LLF,4819.55396,456
MFPC1LLF,4822.8348,656
MFPC1LLF,4826.11564,461
MFPC1LLF,4829.39648,467
MFPC1LLF,4832.67732,477
MFPC1LLF,4835.95816,668
MFPC1LLF,4839.239,516
MFPC1LLF,4842.51984,493
MFPC1LLF,4845.80068,649
MFPC1LLF,4849.08152,473
MFPC1LLF,4852.36236,494
MFPC1LLF,4855.6431999999995,483
MFPC1LLF,4858.92404,630
MFPC1LLF,4862.20488,502
MFPC1LLF,4865.48572,465
MFPC1LLF,4868.76656,643
MFPC1LLF,4872.0474,517
MFPC1LLF,4875.32824,527
MFPC1LLF,4878.60908,504
MFPC1LLF,4881.88992,705
MFPC1LLF,4885.17076,528
MFPC1LLF,4888.4516,527
MFPC1LLF,4891.73244,731
MFPC1LLF,4895.01328,540
MFPC1LLF,4898.29412,513
MFPC1LLF,4901.57496,558
MFPC1LLF,4904.8558,708
MFPC1LLF,4908.13664,508
MFPC1LLF,4911.41748,547
MFPC1LLF,4914.69832,546
MFPC1LLF,4917.97916,743
MFPC1LLF,4921.26,494
MFPC1LLF,4924.54084,495
MFPC1LLF,4927.82168,735
MFPC1LLF,4931.10252,521
MFPC1LLF,4934.38336,563
MFPC1LLF,4937.6642,528
MFPC1LLF,4940.94504,634
MFPC1LLF,4944.22588,560
MFPC1LLF,4947.50672,523
MFPC1LLF,4950.78756,753
MFPC1LLF,4954.0684,577
MFPC1LLF,4957.34924,589
MFPC1LLF,4960.63008,570
MFPC1LLF,4963.91092,733
MFPC1LLF,4967.19176,543
MFPC1LLF,4970.4726,577
MFPC1LLF,4973.75344,744
MFPC1LLF,4977.03428,606
MFPC1LLF,4980.31512,534
MFPC1LLF,4983.59596,555
MFPC1LLF,4986.8768,743
MFPC1LLF,4990.15764,572
MFPC1LLF,4993.43848,582
MFPC1LLF,4996.71932,627
MFPC1LLF,5000.00016,818
MFPC1LUF,5003.281,599
MFPC1LUF,5006.56184,661
MFPC1LUF,5009.84268,829
MFPC1LUF,5013.12352,610
MFPC1LUF,5016.4043599999995,600
MFPC1LUF,5019.6852,555
MFPC1LUF,5022.96604,824
MFPC1LUF,5026.24688,581
MFPC1LUF,5029.52772,611
MFPC1LUF,5032.80856,842
MFPC1LUF,5036.0894,596
MFPC1LUF,5039.37024,630
MFPC1LUF,5042.65108,628
MFPC1LUF,5045.93192,890
MFPC1LUF,5049.21276,642
MFPC1LUF,5052.4936,639
MFPC1LUF,5055.77444,797
MFPC1LUF,5059.05528,641
MFPC1LUF,5062.33612,584
MFPC1LUF,5065.61696,658
MFPC1LUF,5068.8978,851
MFPC1LUF,5072.17864,636
MFPC1LUF,5075.4594799999995,640
MFPC1LUF,5078.74032,936
MFPC1LUF,5082.02116,699
MFPC1LUF,5085.302,699
MFPC1LUF,5088.58284,663
MFPC1LUF,5091.86368,908
MFPC1LUF,5095.14452,644
MFPC1LUF,5098.42536,609
MFPC1LUF,5101.7062,604
MFPC1LUF,5104.98704,911
MFPC1LUF,5108.26788,669
MFPC1LUF,5111.54872,713
MFPC1LUF,5114.82956,996
MFPC1LUF,5118.1104,764
MFPC1LUF,5121.39124,727
MFPC1LUF,5124.67208,695
MFPC1LUF,5127.95292,985
MFPC1LUF,5131.23376,645
MFPC1LUF,5134.5145999999995,655
MFPC1LUF,5137.79544,907
MFPC1LUF,5141.07628,602
MFPC1LUF,5144.35712,646
MFPC1LUF,5147.63796,660
MFPC1LUF,5150.9188,885
MFPC1LUF,5154.19964,678
MFPC1LUF,5157.48048,755
MFPC1LUF,5160.76132,943
MFPC1LUF,5164.04216,660
MFPC1LUF,5167.323,732
MFPC1LUF,5170.60384,721
MFPC1LUF,5173.88468,899
MFPC1LUF,5177.16552,631
MFPC1LUF,5180.44636,676
MFPC1LUF,5183.7272,813
MFPC1LUF,5187.00804,661
MFPC1LUF,5190.28888,736
MFPC1LUF,5193.56972,690
MFPC1LUF,5196.85056,949
MFPC1LUF,5200.1314,733
MFPC1LUF,5203.41224,772
MFPC1LUF,5206.69308,770
MFPC1LUF,5209.97392,999
MFPC1LUF,5213.25476,659
MFPC1LUF,5216.5356,681
MFPC1LUF,5219.81644,883
MFPC1LUF,5223.09728,661
MFPC1LUF,5226.37812,665
MFPC1LUF,5229.65896,700
MFPC1LUF,5232.9398,917
MFPC1LUF,5236.22064,741
MFPC1LUF,5239.50148,670
MFPC1LUF,5242.78232,1050
MFPC1LUF,5246.06316,734
MFPC1LUF,5249.344,680
MFPC1LUF,5252.62484,658
MFPC1LUF,5255.90568,882
MFPC1LUF,5259.18652,632
MFPC1LUF,5262.46736,658
MFPC1LUF,5265.7482,859
MFPC1LUF,5269.02904,627
MFPC1LUF,5272.30988,700
MFPC1LUF,5275.59072,676
MFPC1LUF,5278.87156,991
MFPC1LUF,5282.1524,733
MFPC1LUF,5285.43324,720
MFPC1LUF,5288.71408,716
MFPC1LUF,5291.99492,973
MFPC1LUF,5295.2757599999995,684
MFPC1LUF,5298.5566,653
MFPC1LUF,5301.83744,861
MFPC1LUF,5305.11828,669
MFPC1LUF,5308.39912,679
MFPC1LUF,5311.67996,637
MFPC1LUF,5314.9608,896
MFPC1LUF,5318.24164,640
MFPC1LUF,5321.52248,652
MFPC1LUF,5324.80332,868
MFPC1LUF,5328.08416,711
MFPC1LUF,5331.365,632
MFPC1LUF,5334.64584,629
MFPC1LUF,5337.92668,808
MFPC1LUF,5341.20752,602
MFPC1LUF,5344.48836,568
MFPC1LUF,5347.7692,833
MFPC1LUF,5351.05004,605
MFPC1LUF,5354.3308799999995,633
MFPC1LUF,5357.61172,625
MFPC1LUF,5360.89256,774
MFPC1LUF,5364.1734,611
MFPC1LUF,5367.45424,608
MFPC1LUF,5370.73508,786
MFPC1LUF,5374.01592,606
MFPC1LUF,5377.29676,545
MFPC1LUF,5380.5776,549
MFPC1LUF,5383.85844,748
MFPC1LUF,5387.13928,606
MFPC1LUF,5390.42012,575
MFPC1LUF,5393.70096,627
MFPC1LUF,5396.9818,847
MFPC1LUF,5400.26264,654
MFPC1LUF,5403.54348,659
MFPC1LUF,5406.82432,899
MFPC1LUF,5410.10516,674
MFPC1LUF,5413.3859999999995,687
MFPC1LUF,5416.66684,621
MFPC1LUF,5419.94768,844
MFPC1LUF,5423.22852,617
MFPC1LUF,5426.50936,649
MFPC1LUF,5429.7902,899
MFPC1LUF,5433.07104,705
MFPC1LUF,5436.35188,667
MFPC1LUF,5439.63272,723
MFPC1LUF,5442.91356,922
MFPC1LUF,5446.1944,672
MFPC1LUF,5449.47524,693
MFPC1LUF,5452.75608,871
MFPC1LUF,5456.03692,637
MFPC1LUF,5459.31776,624
MFPC1LUF,5462.5986,627
MFPC1LUF,5465.87944,821
MFPC1LUF,5469.16028,670
MFPC1LUF,5472.44112,657
MFPC1LUF,5475.72196,869
MFPC1LUF,5479.0028,687
MFPC1LUF,5482.28364,698
MFPC1LUF,5485.56448,676
MFPC1LUF,5488.84532,877
MFPC1LUF,5492.12616,666
MFPC1LUF,5495.407,649
MFPC1LUF,5498.68784,624
MFPC1LUF,5501.96868,846
MFPC1LUF,5505.24952,634
MFPC1LUF,5508.53036,592
MFPC1LUF,5511.8112,890
MFPC1LUF,5515.0920399999995,697
MFPC1LUF,5518.37288,642
MFPC1LUF,5521.65372,681
MFPC1LUF,5524.93456,848
MFPC1LUF,5528.2154,658
MFPC1LUF,5531.49624,678
MFPC1LUF,5534.77708,833
MFPC1LUF,5538.05792,605
MFPC1LUF,5541.33876,591
MFPC1LUF,5544.6196,620
MFPC1LUF,5547.90044,816
MFPC1LUF,5551.18128,653
MFPC1LUF,5554.46212,696
MFPC1LUF,5557.74296,883
MFPC1LUF,5561.0238,686
MFPC1LUF,5564.30464,730
MFPC1LUF,5567.58548,683
MFPC1LUF,5570.86632,994
MFPC1LUF,5574.1471599999995,664
MFPC1LUF,5577.428,674
MFPC1LUF,5580.70884,671
MFPC1LUF,5583.98968,807
MFPC1LUF,5587.27052,660
MFPC1LUF,5590.55136,672
MFPC1LUF,5593.8322,923
MFPC1LUF,5597.11304,735
MFPC1LUF,5600.39388,743
MFPC1LUF,5603.67472,890
MFPC1LUF,5606.95556,1198
MFPC1LUF,5610.2364,946
MFPC1LUF,5613.51724,846
MFPC1LUF,5616.79808,1101
MFPC1LUF,5620.07892,723
MFPC1LUF,5623.35976,771
MFPC1LUF,5626.6406,797
MFPC1LUF,5629.92144,999
MFPC1LUF,5633.2022799999995,774
MFPC1LUF,5636.48312,761
MFPC1LUF,5639.76396,1047
MFPC1LUF,5643.0448,867
MFPC1LUF,5646.32564,769
MFPC1LUF,5649.60648,725
MFPC1LUF,5652.88732,967
MFPC1LUF,5656.16816,612
MFPC1LUF,5659.449,664
MFPC1LUF,5662.72984,800
MFPC1LUF,5666.01068,643
MFPC1LUF,5669.29152,599
MFPC1LUF,5672.57236,648
MFPC1LUF,5675.8532,831
MFPC1LUF,5679.13404,668
MFPC1LUF,5682.41488,679
MFPC1LUF,5685.69572,650
MFPC1LUF,5688.97656,900
MFPC1LUF,5692.2574,638
MFPC1LUF,5695.53824,589
MFPC1LUF,5698.81908,773
MFPC1LUF,5702.09992,593
MFPC1LUF,5705.38076,570
MFPC1LUF,5708.6616,548
MFPC1LUF,5711.94244,775
MFPC1LUF,5715.22328,616
MFPC1LUF,5718.50412,603
MFPC1LUF,5721.78496,751
MFPC1LUF,5725.0658,593
MFPC1LUF,5728.34664,575
MFPC1LUF,5731.62748,544
MFPC1LUF,5734.90832,716
MFPC1LUF,5738.18916,549
MFPC1LUF,5741.47,477
MFPC1LUF,5744.75084,658
MFPC1LUF,5748.03168,524
MFPC1LUF,5751.31252,537
MFPC1LUF,5754.59336,545
MFPC1LUF,5757.8742,677
MFPC1LUF,5761.15504,524
MFPC1LUF,5764.43588,534
MFPC1LUF,5767.71672,534
MFPC1LUF,5770.99756,710
MFPC1LUF,5774.2784,488
MFPC1LUF,5777.55924,476
MFPC1LUF,5780.84008,652
MFPC1LUF,5784.12092,471
MFPC1LUF,5787.40176,487
MFPC1LUF,5790.6826,520
MFPC1LUF,5793.9634399999995,687
MFPC1LUF,5797.24428,519
MFPC1LUF,5800.52512,551
MFPC1LUF,5803.80596,759
MFPC1LUF,5807.0868,596
MFPC1LUF,5810.36764,613
MFPC1LUF,5813.64848,594
MFPC1LUF,5816.92932,674
MFPC1LUF,5820.21016,498
MFPC1LUF,5823.491,480
MFPC1LUF,5826.77184,724
MFPC1LUF,5830.05268,519
MFPC1LUF,5833.33352,519
MFPC1LUF,5836.61436,509
MFPC1LUF,5839.8952,696
MFPC1LUF,5843.17604,531
MFPC1LUF,5846.45688,512
MFPC1LUF,5849.73772,660
MFPC1LUF,5853.0185599999995,485
MFPC1LUF,5856.2994,466
MFPC1LUF,5859.58024,472
MFPC1LUF,5862.86108,626
MFPC1LUF,5866.14192,443
MFPC1LUF,5869.42276,443
MFPC1LUF,5872.7036,480
MFPC1LUF,5875.98444,629
MFPC1LUF,5879.26528,458
MFPC1LUF,5882.54612,490
MFPC1LUF,5885.82696,653
MFPC1LUF,5889.1078,527
MFPC1LUF,5892.38864,506
MFPC1LUF,5895.66948,486
MFPC1LUF,5898.95032,570
MFPC1LUF,5902.23116,442
MFPC1LUF,5905.512,456
MFPC1LUF,5908.79284,664
MFPC1LUF,5912.0736799999995,445
MFPC1LUF,5915.35452,436
MFPC1LUF,5918.63536,457
MFPC1LUF,5921.9162,708
MFPC1LUF,5925.19704,564
MFPC1LUF,5928.47788,586
MFPC1LUF,5931.75872,759
MFPC1LUF,5935.03956,526
MFPC1LUF,5938.3204,526
MFPC1LUF,5941.60124,471
MFPC1LUF,5944.88208,590
MFPC1LUF,5948.16292,508
MFPC1LUF,5951.44376,497
MFPC1LUF,5954.7246,601
MFPC1LUF,5958.00544,475
MFPC1LUF,5961.28628,492
MFPC1LUF,5964.56712,487
MFPC1LUF,5967.84796,655
MFPC1LUF,5971.1288,502
MFPC1LUF,5974.40964,485
MFPC1LUF,5977.69048,523
MFPC1LUF,5980.97132,726
MFPC1LUF,5984.25216,564
MFPC1LUF,5987.533,566
MFPC1LUF,5990.81384,581
MFPC1LUF,5994.09468,463
MFPC1LUF,5997.37552,453
MFPC1LUF,6000.65636,480
MFPC1LUF,6003.9372,715
MFPC1LUF,6007.21804,513
MFPC1LUF,6010.49888,536
MFPC1LUF,6013.7797199999995,703
MFPC1LUF,6017.06056,469
MFPC1LUF,6020.3414,438
MFPC1LUF,6023.62224,421
MFPC1LUF,6026.90308,557
MFPC1LUF,6030.18392,382
MFPC1LUF,6033.46476,438
MFPC1LUF,6036.7456,532
MFPC1LUF,6040.02644,393
MFPC1LUF,6043.30728,411
MFPC1LUF,6046.58812,396
MFPC1LUF,6049.86896,508
MFPC1LUF,6053.1498,364
MFPC1LUF,6056.43064,382
MFPC1LUF,6059.71148,373
MFPC1LUF,6062.99232,509
MFPC1LUF,6066.27316,363
MFPC1LUF,6069.554,358
MFPC1LUF,6072.8348399999995,529
MFPC1LUF,6076.11568,408
MFPC1LUF,6079.39652,412
MFPC1LUF,6082.67736,388
MFPC1LUF,6085.9582,535
MFPC1LUF,6089.23904,380
MFPC1LUF,6092.51988,391
MFPC1LUF,6095.80072,530
MFPC1LUF,6099.08156,405
MFPC1LUF,6102.3624,358
MFPC1LUF,6105.64324,389
MFPC1LUF,6108.92408,518
MFPC1LUF,6112.20492,397
MFPC1LUF,6115.48576,383
MFPC1LUF,6118.7666,555
MFPC1LUF,6122.04744,381
MFPC1LUF,6125.32828,405
MFPC1LUF,6128.60912,374
MFPC1LUF,6131.8899599999995,491
MFPC1LUF,6135.1708,398
MFPC1LUF,6138.45164,360
MFPC1LUF,6141.73248,497
MFPC1LUF,6145.01332,385
MFPC1LUF,6148.29416,366
MFPC1LUF,6151.575,378
MFPC1LUF,6154.85584,534
MFPC1LUF,6158.13668,434
MFPC1LUF,6161.41752,447
MFPC1LUF,6164.69836,397
MFPC1LUF,6167.9792,553
MFPC1LUF,6171.26004,420
MFPC1LUF,6174.54088,452
MFPC1LUF,6177.82172,545
MFPC1LUF,6181.10256,360
MFPC1LUF,6184.3834,415
MFPC1LUF,6187.66424,414
MFPC1LUF,6190.9450799999995,567
MFPC1LUF,6194.22592,409
MFPC1LUF,6197.50676,443
MFPC1LUF,6200.7876,573
MFPC1LUF,6204.06844,404
MFPC1LUF,6207.34928,417
MFPC1LUF,6210.63012,411
MFPC1LUF,6213.91096,531
MFPC1LUF,6217.1918,410
MFPC1LUF,6220.47264,386
MFPC1LUF,6223.75348,526
MFPC1LUF,6227.03432,386
MFPC1LUF,6230.31516,396
MFPC1LUF,6233.596,384
MFPC1LUF,6236.87684,540
MFPC1LUF,6240.15768,414
MFPC1LUF,6243.43852,399
MFPC1LUF,6246.71936,386
MFPC1LUF,6250.0002,534
MFPC1LUF,6253.28104,395
MFPC1LUF,6256.56188,367
MFPC1LUF,6259.84272,464
MFPC1LUF,6263.12356,327
MFPC1LUF,6266.4044,336
MFPC1LUF,6269.68524,327
MFPC1LUF,6272.96608,480
MFPC1LUF,6276.24692,360
MFPC1LUF,6279.52776,347
MFPC1LUF,6282.8086,483
MFPC1LUF,6286.08944,375
MFPC1LUF,6289.37028,356
MFPC1LUF,6292.6511199999995,364
MFPC1LUF,6295.93196,477
MFPC1LUF,6299.2128,325
MFPC1LUF,6302.49364,368
MFPC1LUF,6305.77448,448
MFPC1LUF,6309.05532,371
MFPC1LUF,6312.33616,398
MFPC1LUF,6315.617,437
MFPC1LUF,6318.89784,505
MFPC1LUF,6322.17868,346
MFPC1LUF,6325.45952,369
MFPC1LUF,6328.74036,488
MFPC1LUF,6332.0212,350
MFPC1LUF,6335.30204,385
MFPC1LUF,6338.58288,342
MFPC1LUF,6341.86372,457
MFPC1LUF,6345.14456,348
MFPC1LUF,6348.4254,358
MFPC1LUF,6351.7062399999995,365
MFPC1LUF,6354.98708,493
MFPC1LUF,6358.26792,359
MFPC1LUF,6361.54876,390
MFPC1LUF,6364.8296,480
MFPC1LUF,6368.11044,374
MFPC1LUF,6371.39128,365
MFPC1LUF,6374.67212,376
MFPC1LUF,6377.95296,486
MFPC1LUF,6381.2338,376
MFPC1LUF,6384.51464,341
MFPC1LUF,6387.79548,483
MFPC1LUF,6391.07632,372
MFPC1LUF,6394.35716,379
MFPC1LUF,6397.638,396
MFPC1LUF,6400.91884,490
MFPC1LUF,6404.19968,319
MFPC1LUF,6407.48052,370
MFPC1LUF,6410.7613599999995,478
MFPC1LUF,6414.0422,350
MFPC1LUF,6417.32304,313
MFPC1LUF,6420.60388,340
MFPC1LUF,6423.88472,450
MFPC1LUF,6427.16556,301
MFPC1LUF,6430.4464,323
MFPC1LUF,6433.72724,443
MFPC1LUF,6437.00808,309
MFPC1LUF,6440.28892,329
MFPC1LUF,6443.56976,350
MFPC1LUF,6446.8506,441
MFPC1LUF,6450.13144,320
MFPC1LUF,6453.41228,315
MFPC1LUF,6456.69312,306
MFPC1LUF,6459.97396,419
MFPC1LUF,6463.2548,306
MFPC1LUF,6466.53564,304
MFPC1LUF,6469.81648,418
MFPC1LUF,6473.09732,322
MFPC1LUF,6476.37816,328
MFPC1LUF,6479.659,319
MFPC1LUF,6482.93984,451
MFPC1LUF,6486.22068,352
MFPC1LUF,6489.50152,335
MFPC1LUF,6492.78236,469
MFPC1LUF,6496.0632,323
MFPC1LUF,6499.34404,347
